id,timestamp,target_embedding,source_params,model,seed,input_dim,num_blocks,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
243,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,6,"[192, 256, 320, 384, 448, 512]","[1, 2, 4, 6, 9, 12]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256,96,AdamW,,0.0001,1e-05,L2,0.03361,0.45455,43,0.37788,0.39869,33,0.30812,COMPLETED,31.329
244,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,6,"[192, 256, 320, 384, 448, 512]","[1, 2, 4, 6, 9, 12]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256,96,AdamW,,0.0001,1e-05,L2,0.0345,0.5,69,0.39796,0.46329,67,0.04168,COMPLETED,50.563
245,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,6,"[192, 256, 320, 384, 448, 512]","[1, 2, 4, 6, 9, 12]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256,96,AdamW,,0.0001,1e-05,L2,0.03842,0.5,241,0.367,0.47194,226,0.27541,COMPLETED,176.672
246,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,6,"[192, 256, 320, 384, 448, 512]","[1, 2, 4, 6, 9, 12]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256,96,AdamW,,0.0001,1e-05,L2,0.02749,0.56818,58,0.46,0.53077,36,0.34691,COMPLETED,58.729
247,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,6,"[192, 256, 320, 384, 448, 512]","[1, 2, 4, 6, 9, 12]",5,3,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2, 0.2]","[True, True, True, True, True, True]",attention,256,96,AdamW,,0.0001,1e-05,L2,0.02519,0.38636,41,0.32711,0.38943,36,0.10392,COMPLETED,41.657

248,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.01433,0.47727,139,0.21538,0.21538,139,,STOPPED,45.55
249,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.01364,0.47727,117,0.21538,0.21538,117,,STOPPED,38.249
250,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.0087,0.47727,127,0.21538,0.21538,127,,STOPPED,62.303
251,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00768,0.47727,189,0.21538,0.21538,189,,STOPPED,93.92
252,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.0062,0.47727,140,0.21538,0.21538,140,,STOPPED,69.683
253,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.01308,0.47727,142,0.21538,0.21538,142,,STOPPED,70.647
254,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00697,0.47727,121,0.21538,0.21538,121,,STOPPED,29.991
255,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.01565,0.47727,142,0.21538,0.21538,142,,STOPPED,35.196
256,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00788,0.47727,143,0.21538,0.21538,143,,STOPPED,69.496
257,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.01067,0.47727,142,0.21538,0.21538,142,,STOPPED,69.457
258,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00764,0.47727,158,0.21538,0.21538,158,,STOPPED,77.404
259,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00956,0.47727,144,0.21538,0.21538,144,,STOPPED,94.866
260,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,3,"[288, 384, 480]","[1, 4, 7]",9,2,prelu,True,True,"[0.1, 0.2, 0.2]","[True, True, True]",attention,256,96,AdamW,,0.0003,5e-05,minmax,1.00824,0.47727,330,0.21538,0.21538,330,,STOPPED,217.262

261,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02326,0.56818,70,0.48231,0.48231,70,0.02326,COMPLETED,21.612
262,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.035,0.5,87,0.43003,0.50199,83,0.08457,COMPLETED,26.654
263,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.04894,0.40909,27,0.27825,0.36231,25,0.06633,COMPLETED,13.95
264,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.08571,0.5,28,0.36523,0.47236,23,0.13879,COMPLETED,14.668
265,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02078,0.5,58,0.46407,0.51297,57,0.03103,COMPLETED,27.392
266,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.04331,0.5,97,0.3669,0.38402,93,0.09767,COMPLETED,38.97
267,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02983,0.47727,108,0.41386,0.45339,101,0.18239,COMPLETED,18.364
268,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,1.00431,0.47727,200,0.21538,0.21538,200,,STOPPED,33.874
269,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02408,0.40909,53,0.31186,0.40876,50,0.07114,COMPLETED,21.325
270,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02322,0.31818,99,0.31092,0.45964,84,0.33771,COMPLETED,39.776
271,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.04669,0.47727,578,0.39337,0.47539,544,0.28109,COMPLETED,232.318
272,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.02153,0.54545,75,0.45926,0.60065,61,0.12523,COMPLETED,38.944
273,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,4,"[256, 256, 384, 384]","[1, 2, 2, 4]",7,3,gelu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",last,256,96,AdamW,,0.0002,5e-05,L2,0.01698,0.47727,61,0.40014,0.51146,48,0.13647,COMPLETED,31.688

274,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00559,0.47727,119,0.21538,0.21538,119,,STOPPED,37.206
275,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00902,0.47727,153,0.21538,0.21538,153,,STOPPED,47.973
276,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00693,0.47727,172,0.21538,0.21538,172,,STOPPED,92.476
277,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00616,0.47727,192,0.21538,0.21538,192,,STOPPED,105.043
278,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00721,0.47727,147,0.21538,0.21538,147,,STOPPED,80.642
279,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.01093,0.47727,134,0.21538,0.21538,134,,STOPPED,73.566
280,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.01092,0.47727,159,0.21538,0.21538,159,,STOPPED,31.911
281,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00713,0.47727,127,0.21538,0.21538,127,,STOPPED,25.456
282,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00838,0.47727,250,0.21538,0.21538,250,,STOPPED,135.082
283,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.01855,0.36364,154,0.17778,0.17778,154,,STOPPED,83.299
284,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00982,0.47727,213,0.21538,0.21538,213,,STOPPED,115.184
285,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.007,0.47727,268,0.21538,0.21538,268,,STOPPED,216.28
286,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,4,"[320, 448, 512, 640]","[1, 3, 6, 9]",7,2,silu,True,True,"[0.1, 0.1, 0.2, 0.2]","[True, True, True, True]",attention,,128,AdamW,,0.0002,5e-05,minmax,1.00836,0.47727,161,0.21538,0.21538,161,,STOPPED,156.764

287,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.03394,0.47727,90,0.46685,0.46685,90,0.03394,COMPLETED,26.662
288,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.03606,0.5,104,0.42155,0.48677,92,0.1781,COMPLETED,30.666
289,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.02704,0.38636,57,0.28937,0.4325,43,0.29521,COMPLETED,26.182
290,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.01973,0.43182,57,0.27381,0.40884,49,0.07361,COMPLETED,26.702
291,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.03631,0.43182,91,0.3476,0.45905,68,0.2286,COMPLETED,42.665
292,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.02161,0.47727,137,0.34642,0.42906,134,0.05174,COMPLETED,64.198
293,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.02787,0.43182,119,0.39583,0.46638,106,0.1764,COMPLETED,27.081
294,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.04248,0.56818,307,0.47071,0.60246,295,0.17013,COMPLETED,69.955
295,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.03028,0.47727,81,0.30905,0.39381,76,0.11073,COMPLETED,37.107
296,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.05184,0.45455,89,0.35944,0.43355,74,0.29266,COMPLETED,40.856
297,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.06675,0.54545,249,0.45197,0.54556,245,0.09953,COMPLETED,114.517
298,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.04463,0.54545,85,0.5,0.50934,80,0.10266,COMPLETED,53.225
299,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,5,"[224, 288, 352, 416, 480]","[1, 2, 4, 8, 16]",5,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",mean,192,128,AdamW,,0.0001,1e-05,L2,0.03631,0.5,84,0.45189,0.47235,77,0.14313,COMPLETED,52.558

300,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.03996,0.47727,56,0.34553,0.38924,52,0.09554,COMPLETED,27.634
301,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.019,0.61364,97,0.56269,0.56269,97,0.019,COMPLETED,47.789
302,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.02367,0.5,33,0.35714,0.48312,25,0.20776,COMPLETED,24.428
303,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.02352,0.45455,31,0.30773,0.39788,30,0.0395,COMPLETED,23.285
304,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.04165,0.54545,118,0.4627,0.46999,117,0.04916,COMPLETED,88.362
305,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.02495,0.52273,151,0.37007,0.45278,146,0.11417,COMPLETED,113.041
306,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.05717,0.5,92,0.39864,0.42986,74,0.21346,COMPLETED,26.479
307,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.03987,0.52273,203,0.47078,0.5142,191,0.30264,COMPLETED,58.028
308,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.0289,0.45455,49,0.32197,0.35606,37,0.26604,COMPLETED,35.951
309,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.02378,0.43182,105,0.32275,0.39211,104,0.03169,COMPLETED,77.336
310,20251011_211257,gaitset_OUMVLP.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,1.01456,0.47727,155,0.21538,0.21538,155,,STOPPED,114.1
311,20251011_211257,gln_phase1.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.02272,0.54545,59,0.39899,0.50538,56,0.05535,COMPLETED,63.202
312,20251011_211257,gln_phase2.csv,Personalizado_v2,TCN,42,256,2,"[448, 576]","[1, 4]",11,3,leakyrelu,True,True,"[0.2, 0.2]","[True, True]",max,256,96,AdamW,,0.0002,5e-05,L2,0.03982,0.45455,78,0.33493,0.44211,70,0.25259,COMPLETED,83.367

313,20251011_211257,baseline_CASIAB.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,0.05354,0.40909,468,0.35449,0.45726,438,0.28429,COMPLETED,108.457
314,20251011_211257,baseline_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.0057,0.47727,150,0.21538,0.21538,150,,STOPPED,34.539
315,20251011_211257,gaitgl.csv,Personalizado_v2,TCN,42,128,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.01046,0.47727,157,0.21538,0.21538,157,,STOPPED,53.045
316,20251011_211257,gaitgl_GREW.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.01107,0.47727,177,0.21538,0.21538,177,,STOPPED,61.766
317,20251011_211257,gaitgl_GREW_BNNeck.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.00797,0.47727,173,0.21538,0.21538,173,,STOPPED,60.322
318,20251011_211257,gaitgl_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.00609,0.47727,147,0.21538,0.21538,147,,STOPPED,51.392
319,20251011_211257,gaitpart_GREW.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.00561,0.47727,150,0.21538,0.21538,150,,STOPPED,23.444
320,20251011_211257,gaitpart_OUMVLP.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.00425,0.47727,254,0.21538,0.21538,254,,STOPPED,39.703
321,20251011_211257,gaitset.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.01291,0.47727,142,0.21538,0.21538,142,,STOPPED,48.252
322,20251011_211257,gaitset_GREW.csv,Personalizado_v2,TCN,42,256,3,"[256, 320, 448]","[1, 2, 4]",9,2,mish,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,384,96,AdamW,,0.0001,5e-05,minmax,1.00799,0.47727,238,0.21538,0.21538,238,,STOPPED,81.455
