id,timestamp,target_embedding,source_params,model,seed,input_dim,channels,dilations,kernel_size,convs_per_block,activation,use_weight_norm,wn_on_skip,dropout,ln_block_end,pooling,fc_hidden,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,label_smoothing,clip_grad_norm,class_weights,train_loss,accuracy,epochs_trained,f1_macro,best_f1,best_epoch,best_state_loss,training,duration_sec
598,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[320, 384]","[1, 2]",11,2,silu,True,True,"[0.1, 0.2]","[True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14001,0.5,196,0.35964,0.46173,92,0.14763,STOPPED,77.045

599,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13978,0.43182,186,0.30571,0.41919,31,0.24111,STOPPED,27.665
600,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1414,0.59091,205,0.43651,0.53595,63,0.1998,STOPPED,30.432
601,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14128,0.5,153,0.35462,0.42019,26,0.15017,STOPPED,31.893
602,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13979,0.34091,159,0.27813,0.37797,55,0.1411,STOPPED,34.696
603,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14463,0.45455,187,0.41925,0.49757,42,0.15513,STOPPED,40.993
604,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13965,0.38636,210,0.32919,0.42984,96,0.14518,STOPPED,45.842
605,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13965,0.47727,210,0.42849,0.51651,122,0.14387,STOPPED,25.167
606,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14055,0.52273,345,0.44314,0.57406,209,0.14452,STOPPED,41.396
607,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14003,0.52273,161,0.37075,0.5224,144,0.14603,STOPPED,34.462
608,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13988,0.56818,202,0.47672,0.57629,98,0.14113,STOPPED,43.003
609,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14136,0.40909,328,0.39094,0.48861,274,0.14252,STOPPED,70.015
610,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13974,0.43182,204,0.31495,0.49145,52,0.18741,STOPPED,58.644
611,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[160, 192, 224, 256, 320]","[1, 2, 3, 5, 9]",3,2,gelu,True,True,"[None, 0.1, 0.1, 0.1, 0.2]","[True, True, True, True, True]",attention,256.0,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14051,0.56818,150,0.4733,0.57778,90,0.14023,STOPPED,43.312

612,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14023,0.52273,280,0.44821,0.49812,130,0.1448,STOPPED,46.825
613,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13957,0.43182,396,0.36751,0.48275,112,0.29105,STOPPED,66.118
614,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13986,0.47727,236,0.34028,0.40269,45,0.3279,STOPPED,66.002
615,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14011,0.54545,192,0.37203,0.39158,72,0.15367,STOPPED,55.838
616,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13971,0.43182,313,0.36213,0.45,108,0.15794,STOPPED,90.789
617,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13982,0.43182,364,0.37083,0.46667,256,0.14183,STOPPED,105.71
618,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13999,0.45455,363,0.43261,0.59406,128,0.24617,STOPPED,39.025
619,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20583,0.54545,599,0.47324,0.59241,458,0.15366,STOPPED,64.555
620,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13978,0.38636,302,0.25302,0.31347,95,0.18915,STOPPED,85.349
621,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13992,0.56818,316,0.40877,0.45581,116,0.23138,STOPPED,89.391
622,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14392,0.43182,670,0.40712,0.51073,630,0.14139,STOPPED,189.464
623,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14132,0.56818,226,0.48122,0.55263,153,0.15801,STOPPED,71.386
624,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[256, 256, 256, 256]","[1, 2, 4, 8]",7,2,gelu,True,True,"[0.1, 0.1, 0.1, 0.1]","[True, True, True, True]",mean,128.0,128,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14347,0.56818,237,0.47784,0.53584,117,0.21208,STOPPED,75.175

625,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1462,0.5,571,0.45198,0.51999,412,0.14808,STOPPED,34.91
626,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14929,0.43182,585,0.37249,0.59167,223,0.23213,STOPPED,35.836
627,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14664,0.47727,480,0.34921,0.41777,76,0.18934,STOPPED,35.335
628,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14525,0.43182,384,0.38492,0.42984,295,0.14717,STOPPED,32.176
629,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15486,0.45455,453,0.37834,0.43499,111,0.20234,STOPPED,37.899
630,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1506,0.47727,504,0.37799,0.50035,202,0.23719,STOPPED,42.189
631,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14716,0.43182,592,0.41484,0.55225,212,0.22026,STOPPED,30.232
632,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16237,0.40909,865,0.40598,0.50029,658,0.18358,STOPPED,44.434
633,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15194,0.43182,285,0.31352,0.40031,162,0.16393,STOPPED,23.621
634,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14817,0.54545,554,0.49079,0.50971,234,0.16136,STOPPED,46.013
635,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19183,0.40909,1006,0.34325,0.61557,968,0.16583,STOPPED,84.192
636,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15202,0.5,383,0.36015,0.52923,362,0.14978,STOPPED,40.211
637,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[160, 192]","[1, 2]",7,1,gelu,False,True,"[0.2, 0.3]","[False, True]",max,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14858,0.59091,409,0.53743,0.64447,404,0.14881,STOPPED,42.779

651,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14783,0.5,244,0.45469,0.49304,241,0.14647,STOPPED,20.25
652,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14722,0.52273,315,0.49122,0.53398,79,0.20374,STOPPED,26.019
653,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14569,0.45455,213,0.4,0.53957,195,0.14634,STOPPED,23.318
654,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14396,0.47727,377,0.40606,0.50245,354,0.14328,STOPPED,45.648
655,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14613,0.43182,423,0.36854,0.51975,83,0.15617,STOPPED,51.334
656,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.145,0.5,417,0.36364,0.5659,397,0.14348,STOPPED,50.909
657,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15441,0.5,271,0.40208,0.53898,112,0.20614,STOPPED,18.527
658,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1445,0.45455,630,0.42442,0.62633,385,0.16334,STOPPED,43.226
659,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14676,0.43182,210,0.34618,0.40067,72,0.15555,STOPPED,25.316
660,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14662,0.43182,371,0.37627,0.45841,250,0.14575,STOPPED,44.858
661,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17935,0.45455,584,0.2954,0.55,564,0.15009,STOPPED,70.639
662,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14447,0.54545,313,0.48673,0.54585,288,0.14583,STOPPED,48.067
663,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[128, 160, 192, 224]","[1, 2, 3, 5]",7,1,gelu,False,True,"[None, 0.1, 0.1, 0.2]","[False, False, True, True]",max,,96,AdamW,,0.0002,1e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14687,0.47727,291,0.45847,0.54946,174,0.14855,STOPPED,44.514

664,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14381,0.54545,575,0.45004,0.51836,522,0.14712,STOPPED,42.174
665,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15165,0.31818,723,0.31518,0.53413,581,0.21737,STOPPED,53.23
666,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14604,0.43182,397,0.29932,0.37846,173,0.25653,STOPPED,37.603
667,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1421,0.47727,379,0.44541,0.49575,302,0.1452,STOPPED,40.04
668,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17253,0.29545,502,0.26416,0.42701,496,0.1523,STOPPED,52.738
669,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1501,0.47727,805,0.41568,0.56053,725,0.16009,STOPPED,84.784
670,20251013_002802,gaitpart_GREW.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14529,0.5,591,0.44739,0.55707,200,0.29927,STOPPED,36.334
671,20251013_002802,gaitpart_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.17427,0.5,723,0.47229,0.52688,570,0.24033,STOPPED,44.336
672,20251013_002802,gaitset.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14659,0.36364,502,0.33819,0.41721,494,0.14362,STOPPED,51.68
673,20251013_002802,gaitset_GREW.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14778,0.52273,535,0.40952,0.50926,303,0.19028,STOPPED,55.266
674,20251013_002802,gaitset_OUMVLP.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.30962,0.45455,784,0.35944,0.43857,783,0.33087,STOPPED,81.186
675,20251013_002802,gln_phase1.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14663,0.40909,634,0.39436,0.55722,574,0.1656,STOPPED,87.021
676,20251013_002802,gln_phase2.csv,Best_configs,TCN,42,256,"[224, 224]","[1, 3]",9,1,prelu,False,True,"[0.2, 0.2]","[False, True]",mean,,96,AdamW,,0.0001,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1457,0.38636,556,0.37817,0.49022,441,0.15178,STOPPED,76.793

677,20251013_002802,baseline_CASIAB.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13997,0.45455,241,0.38391,0.50855,50,0.15922,STOPPED,38.091
678,20251013_002802,baseline_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.13966,0.52273,288,0.50388,0.58171,119,0.14469,STOPPED,45.219
679,20251013_002802,gaitgl.csv,Best_configs,TCN,42,128,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14012,0.47727,133,0.33586,0.45023,24,0.15449,STOPPED,33.764
680,20251013_002802,gaitgl_GREW.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14029,0.52273,128,0.36963,0.565,52,0.14064,STOPPED,34.106
681,20251013_002802,gaitgl_GREW_BNNeck.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14051,0.38636,190,0.29229,0.45189,76,0.14706,STOPPED,50.467
682,20251013_002802,gaitgl_OUMVLP.csv,Best_configs,TCN,42,256,"[192, 256, 320]","[1, 2, 4]",9,2,gelu,True,True,"[0.1, 0.1, 0.2]","[True, True, True]",attention,256.0,96,AdamW,,0.0002,5e-05,L2,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14004,0.61364,157,0.5417,0.56548,35,0.31086,STOPPED,41.935
