id,timestamp,target_embedding,source_params,model,seed,model_dims,num_heads,num_layers,dim_feedforward,dropout,activation,norm_type,pos_encoding,pooling,use_cls_token,batch_size,optimizer,momentum_sgd,lr,weight_decay,norm,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
1223,20251214_123756,baseline_CASIAB.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14685,2.84776,0.52273,0.38232,"[0.63415, 0.0, 0.51282]",0.54545,0.51266,"[0.60465, 0.4, 0.53333]",347,0.23242,2.83279,493,COMPLETED,110.74785
1224,20251214_123756,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14574,3.20445,0.43182,0.31301,"[0.43902, 0.0, 0.5]",0.54545,0.46758,"[0.55814, 0.25, 0.59459]",187,0.72747,1.39097,490,COMPLETED,110.23569
1225,20251214_123756,gaitgl.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14596,2.85483,0.45455,0.32348,"[0.58333, 0.0, 0.3871]",0.52273,0.46822,"[0.60465, 0.26667, 0.53333]",155,0.48678,1.72296,300,COMPLETED,83.01476
1226,20251214_123756,gaitgl_GREW.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1466,1.81205,0.52273,0.44011,"[0.59091, 0.2, 0.52941]",0.61364,0.50688,"[0.69565, 0.2, 0.625]",205,0.14939,1.69415,227,COMPLETED,65.04594
1227,20251214_123756,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14817,3.06495,0.47727,0.40737,"[0.59459, 0.15385, 0.47368]",0.52273,0.46545,"[0.65116, 0.30769, 0.4375]",376,0.32335,2.48023,520,COMPLETED,148.86009
1228,20251214_123756,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14676,2.66443,0.38636,0.33626,"[0.36842, 0.16667, 0.47368]",0.47727,0.48095,"[0.47619, 0.5, 0.46667]",726,0.17333,2.18135,821,COMPLETED,276.97893
1229,20251214_123756,gaitpart_GREW.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14626,3.02466,0.40909,0.35366,"[0.47368, 0.14286, 0.44444]",0.61364,0.56533,"[0.71698, 0.61538, 0.36364]",402,0.17012,2.34559,412,COMPLETED,96.29215
1230,20251214_123756,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.12804,1.09166,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",127,1.12804,1.09166,127,STOPPED,29.68394
1231,20251214_123756,gaitset.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14571,3.95569,0.40909,0.2819,"[0.56, 0.0, 0.28571]",0.43182,0.39916,"[0.47368, 0.26667, 0.45714]",184,0.70204,1.59814,478,COMPLETED,166.33285
1232,20251214_123756,gaitset_GREW.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14408,3.23474,0.38636,0.2942,"[0.46154, 0.0, 0.42105]",0.40909,0.35607,"[0.52632, 0.11765, 0.42424]",494,0.22967,3.55441,676,COMPLETED,235.10586
1233,20251214_123756,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10948,1.20868,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",213,1.10948,1.20868,213,STOPPED,73.60881
1234,20251214_123756,gln_phase1.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14719,1.32853,0.47727,0.3595,"[0.59574, 0.0, 0.48276]",0.61364,0.51296,"[0.65, 0.16667, 0.72222]",387,0.30723,1.2679,753,COMPLETED,367.22196
1235,20251214_123756,gln_phase2.csv,best_configs_v3,Transformer,42,[1024],32,1,1536,0.15,silu,prenorm,sinusoidal,max,False,24,AdamW,,3e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1486,1.42814,0.52273,0.4987,"[0.54054, 0.4, 0.55556]",0.56818,0.54949,"[0.61538, 0.47059, 0.5625]",724,0.14735,1.3636,758,COMPLETED,371.51216

1184,20251214_220135,baseline_CASIAB.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14055,2.58192,0.38636,0.35488,"[0.52632, 0.23529, 0.30303]",0.52273,0.48312,"[0.51429, 0.36364, 0.57143]",1090,0.51975,1.66457,2972,COMPLETED,328.79877
1185,20251214_220135,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.58265,1.84564,0.40909,0.34762,"[0.5, 0.14286, 0.4]",0.56818,0.47899,"[0.6087, 0.22222, 0.60606]",686,0.74012,1.26785,1374,STOPPED,155.77747
1186,20251214_220135,gaitgl.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.34992,2.1771,0.40909,0.37665,"[0.47619, 0.26667, 0.3871]",0.54545,0.46211,"[0.6, 0.22222, 0.5641]",637,0.27588,2.11928,894,STOPPED,136.58775
1187,20251214_220135,gaitgl_GREW.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14341,1.88417,0.5,0.41718,"[0.6087, 0.14286, 0.5]",0.52273,0.51116,"[0.57895, 0.45455, 0.5]",521,0.22563,2.02131,684,COMPLETED,111.15027
1188,20251214_220135,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14738,2.37569,0.43182,0.41507,"[0.52941, 0.31579, 0.4]",0.59091,0.52083,"[0.71429, 0.28571, 0.5625]",1808,0.23827,1.73787,1869,COMPLETED,310.10415
1189,20251214_220135,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.58461,1.45017,0.5,0.43932,"[0.38462, 0.33333, 0.6]",0.61364,0.55219,"[0.71111, 0.4, 0.54545]",1046,0.65633,1.36215,1447,STOPPED,234.01949
1190,20251214_220135,gaitpart_GREW.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.32321,2.66259,0.29545,0.23837,"[0.0, 0.25, 0.46512]",0.52273,0.48291,"[0.61538, 0.5, 0.33333]",1160,0.6962,1.38988,1264,STOPPED,134.78142
1191,20251214_220135,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.96462,2.1015,0.29545,0.3019,"[0.35714, 0.22857, 0.32]",0.59091,0.4943,"[0.71795, 0.15385, 0.61111]",1782,0.72858,1.26652,1996,STOPPED,202.29602
1192,20251214_220135,gaitset.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14095,2.9309,0.29545,0.2881,"[0.35, 0.3, 0.21429]",0.47727,0.43379,"[0.5641, 0.26667, 0.47059]",824,0.71944,1.37713,2701,COMPLETED,411.15079
1193,20251214_220135,gaitset_GREW.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20887,2.56454,0.38636,0.28908,"[0.56, 0.13333, 0.17391]",0.52273,0.43569,"[0.62222, 0.2, 0.48485]",709,0.73699,1.57954,2195,STOPPED,341.53844
1194,20251214_220135,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.1129,1.12378,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",104,1.1129,1.12378,104,STOPPED,16.16647
1195,20251214_220135,gln_phase1.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.20331,2.44912,0.43182,0.375,"[0.44444, 0.125, 0.55556]",0.5,0.45159,"[0.57143, 0.25, 0.53333]",1153,0.39104,1.71226,1869,STOPPED,370.06197
1196,20251214_220135,gln_phase2.csv,best_configs_v3,Transformer,42,[768],16,1,768,0.0,silu,prenorm,learned,cls,True,48,AdamW,,2e-05,0.0,L2,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1412,2.38361,0.38636,0.34421,"[0.51064, 0.30769, 0.21429]",0.47727,0.47852,"[0.41176, 0.5, 0.52381]",579,0.70464,1.61094,1522,COMPLETED,298.49939

755,20251214_220135,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14944,2.01773,0.5,0.42679,"[0.55814, 0.22222, 0.5]",0.47727,0.47591,"[0.5, 0.47059, 0.45714]",180,0.6823,1.32796,659,COMPLETED,199.23641
756,20251214_220135,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14954,2.14735,0.47727,0.40604,"[0.55, 0.15385, 0.51429]",0.56818,0.47877,"[0.5641, 0.22222, 0.65]",226,0.59136,1.41618,746,COMPLETED,225.9858
757,20251214_220135,gaitgl.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14557,1.48919,0.38636,0.2963,"[0.5, 0.0, 0.38889]",0.47727,0.37137,"[0.62745, 0.16667, 0.32]",28,0.1696,1.53262,40,COMPLETED,15.29779
758,20251214_220135,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14374,1.06695,0.5,0.41987,"[0.57778, 0.18182, 0.5]",0.54545,0.46211,"[0.5641, 0.22222, 0.6]",19,0.17802,1.03791,27,COMPLETED,10.36131
759,20251214_220135,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14898,1.90431,0.40909,0.37721,"[0.51163, 0.3, 0.32]",0.47727,0.4546,"[0.55814, 0.42105, 0.38462]",936,0.15683,1.82575,1024,COMPLETED,401.40981
760,20251214_220135,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14995,1.3071,0.5,0.40998,"[0.65217, 0.13333, 0.44444]",0.54545,0.4963,"[0.55556, 0.33333, 0.6]",124,0.15574,1.37555,209,COMPLETED,83.24654
761,20251214_220135,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16237,2.24943,0.43182,0.36806,"[0.52381, 0.14286, 0.4375]",0.52273,0.51969,"[0.54054, 0.5, 0.51852]",665,0.23876,2.37205,967,STOPPED,293.85885
762,20251214_220135,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.18475,2.29705,0.5,0.47311,"[0.54054, 0.33333, 0.54545]",0.61364,0.57646,"[0.63415, 0.42857, 0.66667]",236,0.74466,1.05602,928,STOPPED,300.9364
763,20251214_220135,gaitset.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14816,2.22451,0.40909,0.39015,"[0.52632, 0.34783, 0.2963]",0.45455,0.4626,"[0.4878, 0.5, 0.4]",231,0.67881,1.23563,664,COMPLETED,315.70492
764,20251214_220135,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14811,1.58435,0.45455,0.41805,"[0.48649, 0.22222, 0.54545]",0.54545,0.47912,"[0.65217, 0.26667, 0.51852]",776,0.14963,1.54445,821,COMPLETED,389.60618
765,20251214_220135,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16489,2.54939,0.36364,0.2619,"[0.28571, 0.0, 0.5]",0.45455,0.41692,"[0.51429, 0.25, 0.48649]",295,0.55461,1.51568,1132,STOPPED,536.52306
766,20251214_220135,gln_phase1.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1491,1.63839,0.38636,0.29676,"[0.54545, 0.0, 0.34483]",0.54545,0.45983,"[0.61538, 0.2, 0.5641]",146,0.56509,1.1334,437,COMPLETED,262.64461
767,20251214_220135,gln_phase2.csv,best_configs_v3,Transformer,42,"[768, 768, 512]",16,3,1152,0.15,silu,postnorm,learned,max,False,32,AdamW,,5e-05,1e-05,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14956,1.33031,0.52273,0.43838,"[0.61905, 0.16667, 0.52941]",0.56818,0.52487,"[0.61905, 0.4, 0.55556]",144,0.66396,1.06994,566,COMPLETED,306.95211

1275,20251214_220135,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14923,2.88463,0.36364,0.31606,"[0.42857, 0.16667, 0.35294]",0.5,0.44841,"[0.58333, 0.33333, 0.42857]",417,0.17302,2.57376,572,COMPLETED,140.16204
1276,20251214_220135,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14454,2.19845,0.5,0.38095,"[0.57143, 0.0, 0.57143]",0.59091,0.4968,"[0.65217, 0.25, 0.58824]",110,0.73819,1.2967,516,COMPLETED,126.09484
1277,20251214_220135,gaitgl.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14708,1.68183,0.43182,0.3939,"[0.59459, 0.2, 0.3871]",0.43182,0.39444,"[0.6, 0.33333, 0.25]",51,0.15674,1.94126,67,COMPLETED,26.69282
1278,20251214_220135,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14648,1.10508,0.47727,0.40014,"[0.59091, 0.14286, 0.46667]",0.56818,0.53222,"[0.63415, 0.4, 0.5625]",42,0.25793,1.0709,60,COMPLETED,24.48572
1279,20251214_220135,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14326,2.16336,0.52273,0.39858,"[0.59574, 0.0, 0.6]",0.54545,0.41724,"[0.60465, 0.0, 0.64706]",705,0.15069,2.08099,771,COMPLETED,313.64228
1280,20251214_220135,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14866,1.37493,0.45455,0.33191,"[0.59574, 0.0, 0.4]",0.52273,0.45615,"[0.6383, 0.28571, 0.44444]",190,0.15841,1.45421,203,COMPLETED,82.63503
1281,20251214_220135,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16602,2.532,0.5,0.46645,"[0.61905, 0.36364, 0.41667]",0.63636,0.59171,"[0.7234, 0.5, 0.55172]",672,0.16957,1.60717,752,STOPPED,165.77452
1282,20251214_220135,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14763,2.55567,0.5,0.45425,"[0.52941, 0.22222, 0.61111]",0.65909,0.63006,"[0.69767, 0.54545, 0.64706]",173,0.62359,1.17053,929,STOPPED,218.50872
1283,20251214_220135,gaitset.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14252,3.06623,0.31818,0.30099,"[0.39024, 0.27273, 0.24]",0.45455,0.42723,"[0.3871, 0.3, 0.59459]",196,0.72107,1.39849,568,COMPLETED,283.87148
1284,20251214_220135,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1451,2.93236,0.34091,0.27864,"[0.47826, 0.11765, 0.24]",0.5,0.48327,"[0.5641, 0.42857, 0.45714]",367,0.25128,2.22742,599,COMPLETED,298.90046
1285,20251214_220135,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14159,2.71545,0.36364,0.32275,"[0.4, 0.11111, 0.45714]",0.56818,0.47374,"[0.65116, 0.18182, 0.58824]",455,0.2096,1.57437,852,COMPLETED,425.23101
1286,20251214_220135,gln_phase1.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14857,1.97168,0.5,0.37184,"[0.57895, 0.0, 0.53659]",0.56818,0.41734,"[0.66667, 0.0, 0.58537]",351,0.15287,1.94517,392,COMPLETED,344.72376
1287,20251214_220135,gln_phase2.csv,best_configs_v3,Transformer,42,"[640, 640, 896]",32,3,1024,0.1,gelu,prenorm,sinusoidal,mean,False,48,AdamW,,2e-05,1e-06,,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14291,1.89131,0.52273,0.38355,"[0.63636, 0.0, 0.51429]",0.54545,0.51505,"[0.5641, 0.375, 0.60606]",144,0.46449,1.34308,368,COMPLETED,323.84156

989,20251214_220135,baseline_CASIAB.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.28082,2.076,0.40909,0.38343,"[0.51163, 0.35294, 0.28571]",0.56818,0.58936,"[0.61224, 0.72727, 0.42857]",1150,0.44471,1.55043,1538,STOPPED,384.59071
990,20251214_220135,baseline_OUMVLP.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.63948,1.94416,0.29545,0.24331,"[0.46512, 0.09091, 0.17391]",0.47727,0.44102,"[0.35714, 0.375, 0.59091]",910,0.74817,1.49713,1129,STOPPED,281.46618
991,20251214_220135,gaitgl.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.16395,2.40191,0.43182,0.31628,"[0.47826, 0.0, 0.47059]",0.54545,0.52994,"[0.64865, 0.47059, 0.47059]",912,0.31372,2.00278,1297,STOPPED,378.02777
992,20251214_220135,gaitgl_GREW.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10621,1.09865,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",145,1.10621,1.09865,145,STOPPED,38.9711
993,20251214_220135,gaitgl_GREW_BNNeck.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11056,1.09735,0.36364,0.17778,"[0.0, 0.0, 0.53333]",0.36364,0.17778,"[0.0, 0.0, 0.53333]",142,1.11056,1.09735,142,STOPPED,38.06185
994,20251214_220135,gaitgl_OUMVLP.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10717,1.10931,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",197,1.10717,1.10931,197,STOPPED,53.76548
995,20251214_220135,gaitpart_GREW.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10911,1.08614,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",142,1.10911,1.08614,142,STOPPED,30.54822
996,20251214_220135,gaitpart_OUMVLP.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10963,1.08918,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",167,1.10963,1.08918,167,STOPPED,35.77406
997,20251214_220135,gaitset.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11265,1.08498,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",142,1.11265,1.08498,142,STOPPED,38.01879
998,20251214_220135,gaitset_GREW.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.10891,1.10323,0.15909,0.0915,"[0.0, 0.27451, 0.0]",0.15909,0.0915,"[0.0, 0.27451, 0.0]",214,1.10891,1.10323,214,STOPPED,56.5511
999,20251214_220135,gaitset_OUMVLP.csv,best_configs_v3,Transformer,42,"[384, 512, 768]",8,3,896,0.2,mish,postnorm,learned,mean,False,40,AdamW,,7e-05,1e-06,minmax,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",1.11029,1.09144,0.47727,0.21538,"[0.64615, 0.0, 0.0]",0.47727,0.21538,"[0.64615, 0.0, 0.0]",199,1.11029,1.09144,199,STOPPED,52.42904
