id,timestamp,target_embedding,source_params,model,seed,input_dim,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,native_mode,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,class_weights,label_smoothing,clip_grad_norm,train_loss,test_loss,accuracy,f1_macro,f1_per_class,epochs_trained,train_loss_best_state,test_loss_best_state,best_accuracy,best_f1,best_f1_per_class,best_epoch,training,duration_sec
254,20260105_201149,GREW_mean.csv,Preset_30,LSTM,42,256,3,"[128, 256, 128]",False,minmax,0.3,"[1, 2]",[1],max,128,relu,False,False,128,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10457,1.09535,0.47727,0.21538,"[0.64615, 0.0, 0.0]",114,1.10457,1.09535,0.47727,0.21538,"[0.64615, 0.0, 0.0]",114,STOPPED,10.25
255,20260105_201149,OUMVLP_concat.csv,Preset_30,LSTM,42,1024,3,"[128, 256, 128]",False,minmax,0.3,"[1, 2]",[1],max,128,relu,False,False,128,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10566,1.08774,0.47727,0.21538,"[0.64615, 0.0, 0.0]",121,1.10566,1.08774,0.47727,0.21538,"[0.64615, 0.0, 0.0]",121,STOPPED,13.275
256,20260105_201149,OUMVLP_mean.csv,Preset_30,LSTM,42,256,3,"[128, 256, 128]",False,minmax,0.3,"[1, 2]",[1],max,128,relu,False,False,128,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,1.10678,1.07875,0.47727,0.21538,"[0.64615, 0.0, 0.0]",164,1.10678,1.07875,0.47727,0.21538,"[0.64615, 0.0, 0.0]",164,STOPPED,14.58
257,20260105_201149,GREW_concat.csv,Preset_31,LSTM,42,768,3,"[384, 192, 128]",True,L2,0.25,"[1, 2]","[1, 2]",attention,256,selu,True,False,64,AdamW,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11492,1.92486,0.5,0.37778,"[0.61905, 0.0, 0.51429]",272,0.1965,1.74781,0.59091,0.53148,"[0.65, 0.33333, 0.61111]",169,COMPLETED,62.395
258,20260105_201149,GREW_mean.csv,Preset_31,LSTM,42,256,3,"[384, 192, 128]",True,L2,0.25,"[1, 2]","[1, 2]",attention,256,selu,True,False,64,AdamW,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11742,2.07303,0.56818,0.54503,"[0.59459, 0.46154, 0.57895]",285,0.19406,1.78624,0.61364,0.60471,"[0.63158, 0.57143, 0.61111]",186,COMPLETED,60.888
259,20260105_201149,OUMVLP_concat.csv,Preset_31,LSTM,42,1024,3,"[384, 192, 128]",True,L2,0.25,"[1, 2]","[1, 2]",attention,256,selu,True,False,64,AdamW,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10304,2.3231,0.47727,0.40514,"[0.54545, 0.15385, 0.51613]",543,0.20091,2.45941,0.56818,0.54595,"[0.58824, 0.42105, 0.62857]",407,COMPLETED,129.194
260,20260105_201149,OUMVLP_mean.csv,Preset_31,LSTM,42,256,3,"[384, 192, 128]",True,L2,0.25,"[1, 2]","[1, 2]",attention,256,selu,True,False,64,AdamW,,5e-05,1e-05,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11491,2.21467,0.52273,0.37612,"[0.61224, 0.0, 0.51613]",805,0.70463,1.28425,0.52273,0.50782,"[0.61538, 0.47059, 0.4375]",254,COMPLETED,171.329
261,20260105_201149,GREW_concat.csv,Preset_32,LSTM,42,768,1,[256],False,minmax,0.0,[],[],last,256,leakyrelu,True,True,256,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11337,1.46337,0.54545,0.53166,"[0.57895, 0.47059, 0.54545]",330,0.12933,1.39946,0.59091,0.56222,"[0.61905, 0.46154, 0.60606]",319,COMPLETED,15.465
262,20260105_201149,GREW_mean.csv,Preset_32,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,leakyrelu,True,True,256,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11231,1.80275,0.45455,0.45238,"[0.48485, 0.43478, 0.4375]",284,0.67721,1.18326,0.54545,0.50914,"[0.63158, 0.33333, 0.5625]",99,COMPLETED,9.697
263,20260105_201149,OUMVLP_concat.csv,Preset_32,LSTM,42,1024,1,[256],False,minmax,0.0,[],[],last,256,leakyrelu,True,True,256,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11142,2.14782,0.34091,0.32887,"[0.375, 0.16, 0.45161]",834,0.16221,1.51548,0.61364,0.44444,"[0.66667, 0.0, 0.66667]",739,COMPLETED,44.319
264,20260105_201149,OUMVLP_mean.csv,Preset_32,LSTM,42,256,1,[256],False,minmax,0.0,[],[],last,256,leakyrelu,True,True,256,Adam,,0.0002,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11675,2.01017,0.43182,0.39535,"[0.4375, 0.22222, 0.52632]",862,0.16394,1.50752,0.52273,0.44459,"[0.59091, 0.14286, 0.6]",611,COMPLETED,29.563
265,20260105_201149,GREW_concat.csv,Preset_33,LSTM,42,768,1,[512],True,L2,0.0,[],[],max,,gelu,False,True,96,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11311,1.48257,0.61364,0.55991,"[0.65116, 0.4, 0.62857]",470,0.11248,1.43255,0.63636,0.58659,"[0.66667, 0.44444, 0.64865]",468,COMPLETED,43.487
266,20260105_201149,GREW_mean.csv,Preset_33,LSTM,42,256,1,[512],True,L2,0.0,[],[],max,,gelu,False,True,96,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1057,2.03952,0.5,0.47977,"[0.57778, 0.46154, 0.4]",713,0.43575,1.21119,0.63636,0.62572,"[0.625, 0.6, 0.65217]",298,COMPLETED,52.662
267,20260105_201149,OUMVLP_concat.csv,Preset_33,LSTM,42,1024,1,[512],True,L2,0.0,[],[],max,,gelu,False,True,96,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11458,2.62387,0.43182,0.36181,"[0.62222, 0.19048, 0.27273]",864,0.19621,1.87583,0.56818,0.47933,"[0.60465, 0.22222, 0.61111]",583,COMPLETED,89.39
268,20260105_201149,OUMVLP_mean.csv,Preset_33,LSTM,42,256,1,[512],True,L2,0.0,[],[],max,,gelu,False,True,96,AdamW,,5e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11215,2.78879,0.40909,0.34121,"[0.54545, 0.13333, 0.34483]",1327,0.66535,1.33408,0.45455,0.46507,"[0.45714, 0.52632, 0.41176]",408,COMPLETED,98.392
269,20260105_201149,GREW_concat.csv,Preset_34,LSTM,42,768,1,[768],False,nan,0.0,[],[],mean,256,silu,False,False,96,RMSprop,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10161,1.92322,0.5,0.34306,"[0.61538, 0.0, 0.41379]",123,0.27102,1.11251,0.61364,0.61053,"[0.63158, 0.6, 0.6]",75,COMPLETED,10.157
270,20260105_201149,GREW_mean.csv,Preset_34,LSTM,42,256,1,[768],False,nan,0.0,[],[],mean,256,silu,False,False,96,RMSprop,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10154,2.51302,0.43182,0.35859,"[0.55319, 0.2, 0.32258]",260,0.70197,1.25066,0.54545,0.4606,"[0.54054, 0.22222, 0.61905]",80,COMPLETED,17.272
271,20260105_201149,OUMVLP_concat.csv,Preset_34,LSTM,42,1024,1,[768],False,nan,0.0,[],[],mean,256,silu,False,False,96,RMSprop,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10214,1.70335,0.56818,0.41769,"[0.65306, 0.0, 0.6]",497,0.17921,1.52032,0.56818,0.47774,"[0.60465, 0.2, 0.62857]",424,COMPLETED,45.279
272,20260105_201149,OUMVLP_mean.csv,Preset_34,LSTM,42,256,1,[768],False,nan,0.0,[],[],mean,256,silu,False,False,96,RMSprop,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10114,2.74773,0.38636,0.2965,"[0.54167, 0.0, 0.34783]",1065,0.2553,2.0489,0.45455,0.41698,"[0.48485, 0.21053, 0.55556]",836,COMPLETED,69.825
273,20260105_201149,GREW_concat.csv,Preset_35,LSTM,42,768,3,"[128, 192, 256]",True,L2,0.25,"[1, 2]",[1],attention,128,leakyrelu,True,False,128,AdamW,,8e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11677,1.93104,0.5,0.45495,"[0.6, 0.30769, 0.45714]",424,0.13697,1.77689,0.63636,0.57201,"[0.68571, 0.36364, 0.66667]",355,COMPLETED,60.748
274,20260105_201149,GREW_mean.csv,Preset_35,LSTM,42,256,3,"[128, 192, 256]",True,L2,0.25,"[1, 2]",[1],attention,128,leakyrelu,True,False,128,AdamW,,8e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11113,1.93999,0.52273,0.47078,"[0.60465, 0.30769, 0.5]",446,0.12346,1.65522,0.61364,0.56053,"[0.65, 0.4, 0.63158]",426,COMPLETED,57.657
275,20260105_201149,OUMVLP_concat.csv,Preset_35,LSTM,42,1024,3,"[128, 192, 256]",True,L2,0.25,"[1, 2]",[1],attention,128,leakyrelu,True,False,128,AdamW,,8e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11338,2.44933,0.45455,0.42108,"[0.48889, 0.30769, 0.46667]",898,0.34248,2.05126,0.5,0.47691,"[0.52632, 0.375, 0.52941]",632,COMPLETED,134.101
276,20260105_201149,OUMVLP_mean.csv,Preset_35,LSTM,42,256,3,"[128, 192, 256]",True,L2,0.25,"[1, 2]",[1],attention,128,leakyrelu,True,False,128,AdamW,,8e-05,1e-06,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.11465,2.96885,0.40909,0.39286,"[0.5, 0.25, 0.42857]",1399,0.71764,1.26026,0.5,0.48556,"[0.54054, 0.4, 0.51613]",338,COMPLETED,191.039
277,20260105_201149,GREW_concat.csv,Preset_36,LSTM,42,768,3,"[192, 192, 192]",False,nan,0.3,[],[],attention,256,silu,True,True,96,Adam,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10521,1.81967,0.54545,0.45872,"[0.61538, 0.18182, 0.57895]",67,0.14512,1.80092,0.56818,0.47672,"[0.61111, 0.2, 0.61905]",58,COMPLETED,7.275
278,20260105_201149,GREW_mean.csv,Preset_36,LSTM,42,256,3,"[192, 192, 192]",False,nan,0.3,[],[],attention,256,silu,True,True,96,Adam,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.1119,1.79644,0.56818,0.47692,"[0.66667, 0.2, 0.5641]",151,0.18795,1.46855,0.63636,0.60084,"[0.71429, 0.5, 0.58824]",96,COMPLETED,13.668
279,20260105_201149,OUMVLP_concat.csv,Preset_36,LSTM,42,1024,3,"[192, 192, 192]",False,nan,0.3,[],[],attention,256,silu,True,True,96,Adam,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10185,2.33571,0.43182,0.35608,"[0.57778, 0.13333, 0.35714]",142,0.59803,1.48199,0.5,0.49923,"[0.54054, 0.5, 0.45714]",47,COMPLETED,16.25
280,20260105_201149,OUMVLP_mean.csv,Preset_36,LSTM,42,256,3,"[192, 192, 192]",False,nan,0.3,[],[],attention,256,silu,True,True,96,Adam,,0.00012,0.0,[0.68794326 2.1920904  0.91725768],0.02,1.0,0.10599,2.36287,0.45455,0.32,"[0.56, 0.0, 0.4]",587,0.47833,2.30621,0.5,0.42311,"[0.55319, 0.2, 0.51613]",504,COMPLETED,53.527
