id,timestamp,target_embedding,source_params,model,seed,num_layers,layer_sizes,bidirectional,norm,dropout,dropout_layers,norm_layers,pooling,fc_hidden,activation,norm_post_lstm,batch_size,optimizer,momentum_sgd,learning_rate,weight_decay,native_mode,input_dim,label_smoothing,clip_grad_norm,class_weights,train_loss,test_loss,accuracy,f1_macro,f1_per_class,best_accuracy,best_f1,best_f1_per_class,best_epoch,train_loss_best_state,test_loss_best_state,epochs_trained,training,duration_sec
205,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.43092,1.97378,0.54545,0.43642,"[0.69388, 0.15385, 0.46154]",0.65909,0.5248,"[0.8, 0.18182, 0.59259]",473,0.456,1.41018,659,STOPPED,789.021
206,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19442,1.91919,0.47727,0.40664,"[0.52381, 0.18182, 0.51429]",0.59091,0.55328,"[0.61538, 0.44444, 0.6]",994,0.69289,1.34114,1486,STOPPED,1888.016
207,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.19131,2.4265,0.43182,0.37517,"[0.43902, 0.2, 0.48649]",0.47727,0.45626,"[0.51163, 0.4, 0.45714]",656,0.19524,2.18241,713,STOPPED,1066.498
208,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,4,"[896, 768, 640, 512]",False,L2,0.4,[1],[1],attention,512,elu,True,16,AdamW,,1e-05,0.0,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14231,1.79919,0.59091,0.52795,"[0.65116, 0.30769, 0.625]",0.63636,0.56732,"[0.68293, 0.33333, 0.68571]",771,0.14506,1.52501,787,COMPLETED,1291.957

1418,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14791,2.00162,0.47727,0.44949,"[0.5, 0.36364, 0.48485]",0.5,0.46174,"[0.57143, 0.4, 0.41379]",187,0.15024,1.94404,192,COMPLETED,45.281
1419,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14992,1.35204,0.63636,0.62781,"[0.63636, 0.6, 0.64706]",0.65909,0.63131,"[0.68182, 0.54545, 0.66667]",151,0.17061,1.15962,188,COMPLETED,43.769
1420,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14525,1.65752,0.5,0.36488,"[0.56522, 0.0, 0.52941]",0.59091,0.5363,"[0.63415, 0.36364, 0.61111]",30,0.26273,1.65011,83,COMPLETED,27.712
1421,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14289,1.94024,0.5,0.41667,"[0.6, 0.25, 0.4]",0.54545,0.50232,"[0.63636, 0.4, 0.47059]",47,0.16366,1.63528,68,COMPLETED,22.956
1422,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14587,1.66802,0.56818,0.47374,"[0.65116, 0.18182, 0.58824]",0.54545,0.53166,"[0.57895, 0.47059, 0.54545]",96,0.41108,1.73134,218,COMPLETED,74.141
1423,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1448,2.04299,0.5,0.35462,"[0.61224, 0.0, 0.45161]",0.47727,0.40585,"[0.53659, 0.16667, 0.51429]",136,0.15783,1.83658,168,COMPLETED,57.321
1424,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14301,2.09138,0.47727,0.404,"[0.55814, 0.15385, 0.5]",0.52273,0.49485,"[0.5641, 0.375, 0.54545]",159,0.20913,2.44284,242,COMPLETED,46.223
1425,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14266,1.32307,0.63636,0.56587,"[0.71429, 0.25, 0.73333]",0.68182,0.64112,"[0.76923, 0.44444, 0.70968]",304,0.23666,1.40937,371,COMPLETED,70.942
1426,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14613,1.58508,0.54545,0.48838,"[0.65, 0.28571, 0.52941]",0.54545,0.49084,"[0.61538, 0.28571, 0.57143]",132,0.15364,1.54114,167,COMPLETED,55.68
1427,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14681,1.98676,0.40909,0.3471,"[0.52381, 0.15385, 0.36364]",0.56818,0.47648,"[0.66667, 0.22222, 0.54054]",164,0.15834,1.87562,188,COMPLETED,62.595
1428,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14408,1.69638,0.45455,0.37909,"[0.54167, 0.18182, 0.41379]",0.56818,0.51297,"[0.63415, 0.33333, 0.57143]",292,0.15659,1.65243,316,COMPLETED,105.735
1429,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14691,0.95017,0.65909,0.64391,"[0.69565, 0.61538, 0.62069]",0.72727,0.71564,"[0.76596, 0.71429, 0.66667]",125,0.16055,1.02733,177,COMPLETED,77.429
1430,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,4,"[64, 160, 384, 896]",False,,0.25,"[1, 3]","[1, 2, 3]",last,256,gelu,False,64,AdamW,,0.0001,1e-06,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14363,1.24932,0.61364,0.57252,"[0.68293, 0.42857, 0.60606]",0.63636,0.61111,"[0.68182, 0.54545, 0.60606]",139,0.1536,1.38644,176,COMPLETED,77.365

53,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14763,1.64971,0.38636,0.36355,"[0.29412, 0.19048, 0.60606]",0.59091,0.54457,"[0.66667, 0.42857, 0.53846]",101,0.21228,1.45762,228,COMPLETED,77.615
54,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14942,1.29323,0.61364,0.51768,"[0.63636, 0.25, 0.66667]",0.65909,0.58502,"[0.72727, 0.44444, 0.58333]",110,0.39351,1.68025,445,COMPLETED,151.798
55,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14753,1.46652,0.52273,0.475,"[0.625, 0.4, 0.4]",0.52273,0.48564,"[0.625, 0.46154, 0.37037]",81,0.15092,1.43484,90,COMPLETED,39.626
56,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14843,1.26794,0.43182,0.32479,"[0.46154, 0.0, 0.51282]",0.43182,0.37033,"[0.5, 0.15385, 0.45714]",58,0.15488,1.21873,68,COMPLETED,30.203
57,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14884,1.3939,0.5,0.37636,"[0.59574, 0.0, 0.53333]",0.52273,0.47218,"[0.58537, 0.28571, 0.54545]",51,0.48217,1.15401,169,COMPLETED,75.491
58,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14882,1.22191,0.47727,0.34114,"[0.65306, 0.0, 0.37037]",0.56818,0.45128,"[0.72, 0.15385, 0.48]",201,0.16226,1.34354,376,COMPLETED,169.148
59,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14956,1.51744,0.54545,0.5101,"[0.66667, 0.36364, 0.5]",0.61364,0.58796,"[0.69565, 0.58824, 0.48]",201,0.19732,1.49269,548,COMPLETED,158.067
60,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1502,1.19103,0.56818,0.50029,"[0.68182, 0.28571, 0.53333]",0.65909,0.61304,"[0.73913, 0.5, 0.6]",119,0.74474,1.0674,1342,STOPPED,387.543
61,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14816,1.78369,0.36364,0.27049,"[0.48889, 0.0, 0.32258]",0.40909,0.35,"[0.55, 0.16667, 0.33333]",72,0.25211,1.75907,165,COMPLETED,73.076
62,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14942,1.28533,0.52273,0.47049,"[0.61538, 0.26667, 0.52941]",0.56818,0.52632,"[0.57895, 0.4, 0.6]",199,0.15556,1.27323,265,COMPLETED,116.58
63,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.15629,1.72471,0.31818,0.306,"[0.45714, 0.2, 0.26087]",0.61364,0.57757,"[0.68293, 0.46154, 0.58824]",656,0.17394,1.36931,1079,STOPPED,464.759
64,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14786,1.28043,0.52273,0.47239,"[0.58824, 0.25, 0.57895]",0.59091,0.5285,"[0.65217, 0.33333, 0.6]",170,0.14811,1.19264,181,COMPLETED,89.07
65,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[64],True,L2,0.0,[],[],max,256,tanh,False,16,RMSprop,,0.0002,1e-05,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14892,1.16655,0.43182,0.33065,"[0.58824, 0.14286, 0.26087]",0.54545,0.50965,"[0.55, 0.4, 0.57895]",150,0.15024,1.07261,174,COMPLETED,85.5

235,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14738,2.02019,0.40909,0.35584,"[0.42857, 0.18182, 0.45714]",0.5,0.4017,"[0.62745, 0.14286, 0.43478]",79,0.5962,1.27107,130,COMPLETED,10.257
236,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1449,1.83448,0.5,0.45899,"[0.52381, 0.30769, 0.54545]",0.54545,0.49615,"[0.6087, 0.36364, 0.51613]",98,0.34784,1.73452,147,COMPLETED,11.503
237,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14586,1.68605,0.47727,0.43163,"[0.54545, 0.26667, 0.48276]",0.54545,0.49989,"[0.625, 0.35294, 0.52174]",35,0.22803,1.84631,52,COMPLETED,4.965
238,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1478,1.81384,0.45455,0.39056,"[0.48889, 0.16667, 0.51613]",0.45455,0.41946,"[0.4878, 0.28571, 0.48485]",31,0.18382,2.01282,47,COMPLETED,4.555
239,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14648,1.93301,0.40909,0.38486,"[0.52381, 0.4, 0.23077]",0.47727,0.45202,"[0.57778, 0.47059, 0.30769]",50,0.225,2.20227,76,COMPLETED,8.155
240,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14778,2.07378,0.43182,0.32445,"[0.52174, 0.0, 0.45161]",0.5,0.41904,"[0.59574, 0.14286, 0.51852]",95,0.44484,1.71366,199,COMPLETED,18.8
241,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1468,1.75533,0.43182,0.3743,"[0.56522, 0.25, 0.30769]",0.5,0.4166,"[0.66667, 0.23529, 0.34783]",132,0.15564,1.86498,148,COMPLETED,9.44
242,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14717,1.7156,0.5,0.45563,"[0.54545, 0.25, 0.57143]",0.52273,0.50549,"[0.5641, 0.38095, 0.57143]",501,0.17062,2.14548,521,COMPLETED,34.238
243,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14544,1.74591,0.45455,0.43614,"[0.52381, 0.4, 0.38462]",0.52273,0.5073,"[0.57143, 0.42105, 0.52941]",56,0.36421,1.54763,85,COMPLETED,7.921
244,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14389,2.08775,0.43182,0.38385,"[0.57143, 0.23529, 0.34483]",0.45455,0.44474,"[0.5, 0.36364, 0.47059]",101,0.21876,2.69524,124,COMPLETED,11.976
245,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14832,1.69264,0.52273,0.4013,"[0.65217, 0.0, 0.55172]",0.59091,0.52486,"[0.68293, 0.26667, 0.625]",444,0.4763,1.46604,675,COMPLETED,63.216
246,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14598,1.4594,0.59091,0.54603,"[0.66667, 0.4, 0.57143]",0.65909,0.64391,"[0.69565, 0.61538, 0.62069]",52,0.52722,1.05924,94,COMPLETED,11.555
247,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[64],False,L2,0.0,[],[],last,,,False,64,Adam,,0.01,1e-07,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14363,1.63639,0.52273,0.50348,"[0.52632, 0.42857, 0.55556]",0.56818,0.53671,"[0.61905, 0.42857, 0.5625]",56,0.27723,1.52074,86,COMPLETED,10.132

339,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14076,2.01881,0.5,0.43485,"[0.61224, 0.30769, 0.38462]",0.54545,0.51587,"[0.61905, 0.42857, 0.5]",118,0.15257,1.83566,137,COMPLETED,10.666
340,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.142,1.76916,0.54545,0.46081,"[0.60465, 0.22222, 0.55556]",0.56818,0.52638,"[0.59091, 0.4, 0.58824]",77,0.4422,1.58594,185,COMPLETED,14.837
341,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14442,1.35679,0.56818,0.50386,"[0.65217, 0.30769, 0.55172]",0.56818,0.51944,"[0.625, 0.4, 0.53333]",36,0.16227,1.3341,44,COMPLETED,4.323
342,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14497,1.27647,0.5,0.42408,"[0.5641, 0.18182, 0.52632]",0.56818,0.52397,"[0.5, 0.44444, 0.62745]",27,0.2132,1.55448,43,COMPLETED,4.478
343,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14491,1.93141,0.40909,0.34755,"[0.48889, 0.16667, 0.3871]",0.47727,0.39387,"[0.58333, 0.15385, 0.44444]",72,0.36259,1.48725,114,COMPLETED,12.984
344,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14425,1.40061,0.54545,0.45267,"[0.68182, 0.14286, 0.53333]",0.61364,0.51085,"[0.71111, 0.25, 0.57143]",70,0.37334,1.16253,104,COMPLETED,11.863
345,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14119,2.18808,0.43182,0.3963,"[0.5, 0.22222, 0.46667]",0.59091,0.55048,"[0.68085, 0.47059, 0.5]",114,0.17459,1.71553,152,COMPLETED,11.11
346,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14454,1.69958,0.40909,0.35472,"[0.47368, 0.13333, 0.45714]",0.52273,0.44086,"[0.54054, 0.16667, 0.61538]",225,0.18036,1.72177,257,COMPLETED,19.219
347,20251213_183116,gaitset.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14602,2.1163,0.38636,0.25993,"[0.54902, 0.0, 0.23077]",0.34091,0.33995,"[0.38889, 0.41667, 0.21429]",27,0.70523,1.48428,76,COMPLETED,8.803
348,20251213_183116,gaitset_GREW.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14395,1.96354,0.52273,0.39752,"[0.70588, 0.16667, 0.32]",0.52273,0.43945,"[0.61905, 0.15385, 0.54545]",74,0.15197,1.71754,100,COMPLETED,10.376
349,20251213_183116,gaitset_OUMVLP.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14357,2.11013,0.40909,0.33126,"[0.56522, 0.14286, 0.28571]",0.40909,0.39942,"[0.45, 0.36364, 0.38462]",141,0.57383,1.51849,269,COMPLETED,27.918
350,20251213_183116,gln_phase1.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14608,1.50612,0.47727,0.35383,"[0.59091, 0.0, 0.47059]",0.5,0.4855,"[0.57143, 0.33333, 0.55172]",73,0.30161,1.52844,110,COMPLETED,14.368
351,20251213_183116,gln_phase2.csv,best_configs_v3,LSTM,42,1,[512],False,L2,0.0,[],[],max,128,leakyrelu,False,64,AdamW,,0.001,0.0,True,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14518,1.33,0.56818,0.51444,"[0.61538, 0.33333, 0.59459]",0.59091,0.55121,"[0.63158, 0.375, 0.64706]",62,0.15658,1.29119,73,COMPLETED,9.882

131,20251213_183116,baseline_CASIAB.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14742,1.46137,0.52273,0.44544,"[0.55, 0.22222, 0.5641]",0.56818,0.53323,"[0.61905, 0.4, 0.58065]",53,0.14665,1.49319,57,COMPLETED,17.742
132,20251213_183116,baseline_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14501,1.36437,0.5,0.36606,"[0.51282, 0.0, 0.58537]",0.63636,0.53286,"[0.66667, 0.22222, 0.70968]",34,0.53674,1.14918,70,COMPLETED,21.886
133,20251213_183116,gaitgl.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,128,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14335,1.20132,0.43182,0.31628,"[0.47826, 0.0, 0.47059]",0.54545,0.53488,"[0.54054, 0.5, 0.5641]",21,0.15349,1.35093,27,COMPLETED,12.389
134,20251213_183116,gaitgl_GREW.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.1423,1.16562,0.45455,0.31214,"[0.56604, 0.0, 0.37037]",0.5,0.4521,"[0.6, 0.28571, 0.47059]",15,0.15739,1.2122,32,COMPLETED,14.101
135,20251213_183116,gaitgl_GREW_BNNeck.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14574,1.52924,0.36364,0.31692,"[0.40909, 0.16667, 0.375]",0.54545,0.41751,"[0.66667, 0.22222, 0.36364]",23,0.24388,1.86698,43,COMPLETED,19.594
136,20251213_183116,gaitgl_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14744,1.26171,0.52273,0.46781,"[0.59574, 0.30769, 0.5]",0.54545,0.48492,"[0.63636, 0.26667, 0.55172]",47,0.14839,1.39188,50,COMPLETED,23.087
137,20251213_183116,gaitpart_GREW.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14482,1.76989,0.54545,0.40741,"[0.71429, 0.28571, 0.22222]",0.52273,0.49485,"[0.61905, 0.42105, 0.44444]",62,0.17358,1.65346,85,COMPLETED,21.721
138,20251213_183116,gaitpart_OUMVLP.csv,best_configs_v3,LSTM,42,2,"[256, 384]",True,L2,0.0,[],[1],max,512,gelu,True,32,Adam,,0.0002,1e-05,False,256,0.03,1.0,"[1.0, 3.1864, 1.3333]",0.14525,1.32709,0.52273,0.39657,"[0.63415, 0.0, 0.55556]",0.47727,0.44139,"[0.58824, 0.19048, 0.54545]",55,0.59339,1.41361,117,COMPLETED,29.865
